title,prompt,response
Aberaeron,Please plan a 7-day itinerary for a trip from Caracas to Aberaeron with a luxury budget of $500 per day.,"[Context]
[Attractions]
- Llanerchaeron
  18th-century Welsh gentry estate - with house, walled gardens and home farm

[Activities]
- Ceredigion Coast Path
  Aberaeron and Aberarth is situated on the path. Walk along the cliff tops as far as you please.

[Shops]
- Cegin Cymru
  Lovely little shop selling locally-produced delicacies. The farmhouse cheeses are a particular favourite.
- Aeron Sports
  Fishing tackle and other sports gear

[Restaurants]
- The Hive on the Quay
  The Famous Holgate's '''Honey Ice Cream'''. Also holds a cafe/restaurant serving more substantial meals.
- Friends Coffee Shop
  A great cafe/takeaway specialising in baguettes and Segafredo coffee. Great quality food at very reasonable prices with a warm and friendly atmosphere.
- Harbourmaster Hotel
  has a superb restaurant, specialising in seafood

[Bars]
- Royal Oak
- Cadwgan Arms

[Hotels]
- The Harbourmaster Hotel (£80-£120 per night for bed and breakfast)
  A cobalt blue small hotel with views of the sea and harbour.
- Nant Meigan
  Located in the centre of the famous seaside town of Aberaeron, West Wales, 'Nant Meigan' is a Grade 2 listed Georgian terrace holiday let, in the centre of a historic town.  A five minute walk to the pebble beach, and backing onto the river Aeron, the property enjoys a walled garden that provides privacy and tranquility, centrally located to give you plenty of choices for enjoyable outings in West Wales and your own Welsh Holiday"
Aberaeron,I need a 6-day itinerary with the best attractions for my journey from Sydney to Aberaeron.,"[Context]
[Attractions]
- Llanerchaeron
  18th-century Welsh gentry estate - with house, walled gardens and home farm

[Activities]
- Ceredigion Coast Path
  Aberaeron and Aberarth is situated on the path. Walk along the cliff tops as far as you please.

[Shops]
- Cegin Cymru
  Lovely little shop selling locally-produced delicacies. The farmhouse cheeses are a particular favourite.
- Aeron Sports
  Fishing tackle and other sports gear

[Restaurants]
- New Celtic
  fish-and-chips and more restaurant (eat in or take away), tasty and substantial meal
- The Hive on the Quay
  The Famous Holgate's '''Honey Ice Cream'''. Also holds a cafe/restaurant serving more substantial meals.
- La Cuccina (little bakery)
- Friends Coffee Shop
  A great cafe/takeaway specialising in baguettes and Segafredo coffee. Great quality food at very reasonable prices with a warm and friendly atmosphere.
- Harbourmaster Hotel
  has a superb restaurant, specialising in seafood

[Bars]
- Cadwgan Arms
- Royal Oak

[Hotels]
- The Harbourmaster Hotel (£80-£120 per night for bed and breakfast)
  A cobalt blue small hotel with views of the sea and harbour.
- Nant Meigan
  Located in the centre of the famous seaside town of Aberaeron, West Wales, 'Nant Meigan' is a Grade 2 listed Georgian terrace holiday let, in the centre of a historic town.  A five minute walk to the pebble beach, and backing onto the river Aeron, the property enjoys a walled garden that provides privacy and tranquility, centrally located to give you plenty of choices for enjoyable outings in West Wales and your own Welsh Holiday"
Aberfeldy,Generate a 6-day itinerary that includes must-visit bars and attractions in Aberfeldy for travelers from Marrakesh.,"[Context]
[Attractions]
- Plastic Footbridge over the River Tay
  A reinforced polymer bridge built in the 1990s to link two sections of the golf course.
- Castle Menzies (£6.00)
  A restored sixteenth century castle.
- Dewar's World of Whisky
  A distillery and visitor centre from one of the big brands.
- Wade's Bridge
  Designed by architect William Adam and built in 1733, and still in use today. The bridge was built on the instructions of General (later Filed Marshal) George Wade, who was appointmented as Commander in Chief of His Majesty's forces, castles, forts and barracks in North Britain. General Wade was responsible for building a network of military roads across Scotland.

[Activities]
- Birks O'Aberfeldy
  A fantastic walk - the inspiration of Robert Burns' famous poem!
- Highland Safaris
  Off-road wildlife tours, café and souvenir shop.

[Restaurants]
- KB's Italian Kitchen (Mains £10-£15)

[Hotels]
- Aberfeldy Cottages
- Coshieville House
  Bed and breakfast.
- Aberfeldy Caravan Park"
Aberfeldy,Help me plan a 4-day itinerary for my trip from Dubai to Aberfeldy.,"[Context]
[Attractions]
- Wade's Bridge
  Designed by architect William Adam and built in 1733, and still in use today. The bridge was built on the instructions of General (later Filed Marshal) George Wade, who was appointmented as Commander in Chief of His Majesty's forces, castles, forts and barracks in North Britain. General Wade was responsible for building a network of military roads across Scotland.
- Plastic Footbridge over the River Tay
  A reinforced polymer bridge built in the 1990s to link two sections of the golf course.
- Castle Menzies (£6.00)
  A restored sixteenth century castle.
- Dewar's World of Whisky
  A distillery and visitor centre from one of the big brands.

[Activities]
- Highland Safaris
  Off-road wildlife tours, café and souvenir shop.
- Birks O'Aberfeldy
  A fantastic walk - the inspiration of Robert Burns' famous poem!

[Restaurants]
- KB's Italian Kitchen (Mains £10-£15)

[Hotels]
- Aberfeldy Cottages
- Coshieville House
  Bed and breakfast.
- Aberfeldy Caravan Park"
Aberfeldy,Create a 4-day restaurant focused itinerary for my trip from Copenhagen to Aberfeldy.,"[Context]
[Attractions]
- Plastic Footbridge over the River Tay
  A reinforced polymer bridge built in the 1990s to link two sections of the golf course.
- Dewar's World of Whisky
  A distillery and visitor centre from one of the big brands.
- Castle Menzies (£6.00)
  A restored sixteenth century castle.

[Activities]
- Highland Safaris
  Off-road wildlife tours, café and souvenir shop.
- Birks O'Aberfeldy
  A fantastic walk - the inspiration of Robert Burns' famous poem!

[Restaurants]
- KB's Italian Kitchen (Mains £10-£15)

[Hotels]
- Aberfeldy Cottages
- Aberfeldy Caravan Park
- Coshieville House
  Bed and breakfast."
Abingdon,Help me plan a 4-day itinerary for my trip from Wellington to Abingdon.,"[Context]
[Attractions]
- Abingdon County Hall Museum (Free entry to museum, prices for access to the roof are: adults £2.00, children £0.50, concessions £1.00)

[Shops]
- Mostly Books
  Small, friendly, independent bookshop which won ''Bookshop of the Year'' award in 2008.

[Restaurants]
- The Boundary House
- Spice Valley
  Indian restaurant
- Ock Mill Beefeater

[Hotels]
- Oxford Abingdon Hotel (£38-110)
- Abodes of Oxford B&B in Oxford
- Crown & Thistle Hotel"
Abingdon,I'd love a day-by-day 7-day itinerary for my trip from Oslo to Abingdon.,"[Context]
[Attractions]
- Abingdon County Hall Museum (Free entry to museum, prices for access to the roof are: adults £2.00, children £0.50, concessions £1.00)

[Shops]
- Mostly Books
  Small, friendly, independent bookshop which won ''Bookshop of the Year'' award in 2008.

[Restaurants]
- The Boundary House
- Ock Mill Beefeater
- Spice Valley
  Indian restaurant

[Hotels]
- Oxford Abingdon Hotel (£38-110)
- Abodes of Oxford B&B in Oxford
- Crown & Thistle Hotel"
Abingdon,I need a 5-day travel itinerary from Lisbon to Abingdon with a budget of around $100 per day.,"[Context]
[Attractions]
- Abingdon County Hall Museum (Free entry to museum, prices for access to the roof are: adults £2.00, children £0.50, concessions £1.00)

[Shops]
- Mostly Books
  Small, friendly, independent bookshop which won ''Bookshop of the Year'' award in 2008.

[Restaurants]
- Spice Valley
  Indian restaurant
- The Boundary House
- Ock Mill Beefeater

[Hotels]
- Abodes of Oxford B&B in Oxford
- Oxford Abingdon Hotel (£38-110)
- Crown & Thistle Hotel"
Abisko,I'd love a day-by-day 4-day itinerary for my trip from Lima to Abisko.,"[Context]
[Attractions]
- Aurora Sky Station (Sep, Nov 625 SEK, STF member: 525 SEK; Dec-Mar 695 SEK, STF member: 595 SEK)
  The night visit to the station includes return ticket by chair-lift, guided tour and an aurora watchers overall. Alternatively, an aurora photo tour with professional photographers can be arranged.

[Shops]
- Coop Lapporten
  Well stocked with food and drinks, and also hiking/sporting equipment.
- MakoMat
  A shop with a petrol station and a restaurant/bar.

[Restaurants]
- Tjuonavagge
  Serves up great organic food, buffet style, taking inspiration from the nature around it - reindeer meat with cloudberry jam anyone?
- MakoMat
  The restaurant offers à la carte food and a lunch menu.

[Hotels]
- Abisko Fjällturer (SEK250)
  Lonely Planet describes it as a """"backpackers delight"""", and few would disagree. Good-value accommodation in twin and dormitory-styles rooms.
- STF Mountain Station Abisko
- Abisko Mountain Lodge (SEK990)
  Abisko Mountain Lodge is a small hotel surrounded by cosy cabins that offers a relaxation only possible in a rustic setting."
Abisko,Can you create a 7-day travel itinerary from Nairobi to Abisko?,"[Context]
[Attractions]
- Aurora Sky Station (Sep, Nov 625 SEK, STF member: 525 SEK; Dec-Mar 695 SEK, STF member: 595 SEK)
  The night visit to the station includes return ticket by chair-lift, guided tour and an aurora watchers overall. Alternatively, an aurora photo tour with professional photographers can be arranged.

[Shops]
- Coop Lapporten
  Well stocked with food and drinks, and also hiking/sporting equipment.
- MakoMat
  A shop with a petrol station and a restaurant/bar.

[Restaurants]
- MakoMat
  The restaurant offers à la carte food and a lunch menu.
- Tjuonavagge
  Serves up great organic food, buffet style, taking inspiration from the nature around it - reindeer meat with cloudberry jam anyone?

[Hotels]
- STF Mountain Station Abisko
- Abisko Mountain Lodge (SEK990)
  Abisko Mountain Lodge is a small hotel surrounded by cosy cabins that offers a relaxation only possible in a rustic setting.
- Abisko Fjällturer (SEK250)
  Lonely Planet describes it as a """"backpackers delight"""", and few would disagree. Good-value accommodation in twin and dormitory-styles rooms."
Abisko,Can you create a 7-day travel itinerary from Rio de Janeiro to Abisko?,"[Context]
[Attractions]
- Aurora Sky Station (Sep, Nov 625 SEK, STF member: 525 SEK; Dec-Mar 695 SEK, STF member: 595 SEK)
  The night visit to the station includes return ticket by chair-lift, guided tour and an aurora watchers overall. Alternatively, an aurora photo tour with professional photographers can be arranged.

[Shops]
- MakoMat
  A shop with a petrol station and a restaurant/bar.
- Coop Lapporten
  Well stocked with food and drinks, and also hiking/sporting equipment.

[Restaurants]
- Tjuonavagge
  Serves up great organic food, buffet style, taking inspiration from the nature around it - reindeer meat with cloudberry jam anyone?
- MakoMat
  The restaurant offers à la carte food and a lunch menu.

[Hotels]
- Abisko Fjällturer (SEK250)
  Lonely Planet describes it as a """"backpackers delight"""", and few would disagree. Good-value accommodation in twin and dormitory-styles rooms.
- STF Mountain Station Abisko
- Abisko Mountain Lodge (SEK990)
  Abisko Mountain Lodge is a small hotel surrounded by cosy cabins that offers a relaxation only possible in a rustic setting."
Abuja,Please draft a 5-day travel plan from Helsinki to Abuja.,"[Context]
[Attractions]
- National Church of Nigeria
  A large inter-denominational church built in a neo-Gothic style.
- Aso Rock
  A 400-metre monolith and the city's most noticeable feature.
- National Assembly Compelx

[Restaurants]
- Chez Victor (Main dishes from ₦2000)
  Reasonably high quality French food and some francophone African dishes such as yassa poulet. Sandwiches with lunchtime specials. Nice house converted into comfortable restaurant. Nigerian owned.
- Chopsticks
  Maitama. Good Chinese food, a couple should share one order of a main dish and either rice or noodles. 2000-about 5000 Naira for main dishes. Has cocktail bar.
- Sitar
  Maitama. Indian food.

[Bars]
- Smoothies Parlor
  *
- Orchard Garden
  Local outdoor place near Millennium Park, set in a grove. Beer around 250N, small BBQ serving e.g. whole grilled fish for 2000N.
- saffron (2000 naira to 5000 naira)
  saffron,the rooftop restaurant and bar serves INDIAN and CHINESE cuisine together,best place to have the fusion cuisine at one place,open ambience on rooftop makes the evening beautiful as you can see complete view of Abuja city.......

[Hotels]
- King's Inn Hotel (10000)
- Transcorp-Hilton
  Part of the Hilton Group and upholds a good standard. Five star. Located at 1 Aguiyi Ironsi, Maitama Abuja. Rates from About N50,000. Good for weekend lounging by the pool (N2000 entry for non-residents of the hotel) at least.
- Hawthorn Suites Abuja (Rates from about N43,000)
  Service is good and the Hotel is beautiful. Part of the Wyndham Group. Five Star. Food is very good."
Abuja,Please plan a 7-day itinerary for a trip from Barcelona to Abuja with a luxury budget of $500 per day.,"[Context]
[Attractions]
- National Mosque
  Built in 1984, open to non-Muslims except during prayer.
- Abuja Millennium Park
  A large recreational park which serves as the main getaway for residents. Includes a large system of terraces highlighting the different vegetation zones across the country.
- Aso Rock
  A 400-metre monolith and the city's most noticeable feature.
- National Church of Nigeria
  A large inter-denominational church built in a neo-Gothic style.

[Restaurants]
- Chopsticks
  Maitama. Good Chinese food, a couple should share one order of a main dish and either rice or noodles. 2000-about 5000 Naira for main dishes. Has cocktail bar.
- Chez Victor (Main dishes from ₦2000)
  Reasonably high quality French food and some francophone African dishes such as yassa poulet. Sandwiches with lunchtime specials. Nice house converted into comfortable restaurant. Nigerian owned.
- Sitar
  Maitama. Indian food.

[Bars]
- Smoothies Parlor
  *
- Orchard Garden
  Local outdoor place near Millennium Park, set in a grove. Beer around 250N, small BBQ serving e.g. whole grilled fish for 2000N.
- saffron (2000 naira to 5000 naira)
  saffron,the rooftop restaurant and bar serves INDIAN and CHINESE cuisine together,best place to have the fusion cuisine at one place,open ambience on rooftop makes the evening beautiful as you can see complete view of Abuja city.......

[Hotels]
- Transcorp-Hilton
  Part of the Hilton Group and upholds a good standard. Five star. Located at 1 Aguiyi Ironsi, Maitama Abuja. Rates from About N50,000. Good for weekend lounging by the pool (N2000 entry for non-residents of the hotel) at least.
- Immaculate
  Plot 111 Adetokunbo Ademola Crescent, Wuse II opposite Cubana Bar, near Diamond Bank. Modern hotel with nice-size rooms and suites. Noisy on weekends because of night club next door, and rooms above kitchen are noisy all the time. Lacks social space like bar/terrace but this is good because less prostitutes than in larger hotels. Basic gym and small pool area. Restaurant ok. Reasonable prices and well-located.
- Sheraton Abuja
  Not up to the standard of other Sheraton hotels, still a good experience with nice food.
- Hawthorn Suites Abuja (Rates from about N43,000)
  Service is good and the Hotel is beautiful. Part of the Wyndham Group. Five Star. Food is very good."
Abuja,Generate a 6-day itinerary that includes must-visit bars and attractions in Abuja for travelers from Marrakesh.,"[Context]
[Attractions]
- National Church of Nigeria
  A large inter-denominational church built in a neo-Gothic style.
- Aso Rock
  A 400-metre monolith and the city's most noticeable feature.
- Abuja Millennium Park
  A large recreational park which serves as the main getaway for residents. Includes a large system of terraces highlighting the different vegetation zones across the country.

[Restaurants]
- Chez Victor (Main dishes from ₦2000)
  Reasonably high quality French food and some francophone African dishes such as yassa poulet. Sandwiches with lunchtime specials. Nice house converted into comfortable restaurant. Nigerian owned.
- Chopsticks
  Maitama. Good Chinese food, a couple should share one order of a main dish and either rice or noodles. 2000-about 5000 Naira for main dishes. Has cocktail bar.
- Sitar
  Maitama. Indian food.

[Bars]
- Orchard Garden
  Local outdoor place near Millennium Park, set in a grove. Beer around 250N, small BBQ serving e.g. whole grilled fish for 2000N.
- saffron (2000 naira to 5000 naira)
  saffron,the rooftop restaurant and bar serves INDIAN and CHINESE cuisine together,best place to have the fusion cuisine at one place,open ambience on rooftop makes the evening beautiful as you can see complete view of Abuja city.......
- Smoothies Parlor
  *

[Hotels]
- the beacon suites,garki 2
- Hawthorn Suites Abuja (Rates from about N43,000)
  Service is good and the Hotel is beautiful. Part of the Wyndham Group. Five Star. Food is very good.
- Immaculate
  Plot 111 Adetokunbo Ademola Crescent, Wuse II opposite Cubana Bar, near Diamond Bank. Modern hotel with nice-size rooms and suites. Noisy on weekends because of night club next door, and rooms above kitchen are noisy all the time. Lacks social space like bar/terrace but this is good because less prostitutes than in larger hotels. Basic gym and small pool area. Restaurant ok. Reasonable prices and well-located.
- Transcorp-Hilton
  Part of the Hilton Group and upholds a good standard. Five star. Located at 1 Aguiyi Ironsi, Maitama Abuja. Rates from About N50,000. Good for weekend lounging by the pool (N2000 entry for non-residents of the hotel) at least.
- King's Inn Hotel (10000)"
Accrington,Please plan a 4-day itinerary for a trip from Jakarta to Accrington with a luxury budget of $500 per day.,"[Context]
[Attractions]
- stone railway viaduct
  seems to have inspired Accringtonian composer Harrison Birtwistle's 'The Mask of Orpheus', which is structured around a similar 17-arch viaduct.
- Market Hall
  The centre of Accrington boasts a few grand Victorian civic buildings, this is the most magnificent, built in traditional style in 1868, and also the setting for Jeanette Winterson's novel """"Oranges Are Not the Only Fruit'.
- The Haworth Art Gallery
  contains an outstanding collection of Tiffany glassware presented to the town by Joseph Briggs, an Accrington man who had joined Tiffany’s in the late 19th century and eventually became art director and assistant manager. The Art Nouveau vases are considered to be the most important such group in Europe. One of the most striking items is a glass mosaic exhibition piece, designed by Briggs himself and entitled """"Sulphur Crested Cockatoos"""". The gallery also has displays about the '''[http://www.pals.org.uk/pals_e.htm Accrington Pals]''', famous within the UK as the smallest home town battalion of volunteers servicemen who fought in the First World War. More than half the battalion were killed or wounded within half an hour on the Pals' first day of action.
- Gawthorpe Hall
  was built between 1600 and 1605 for the Shuttleworth family who had already been at Gawthorpe for over 200 years.

[Activities]
- AnZart
  AnZart Online Art Gallery

[Hotels]
- Sparth House Hotel
  This splendid Georgian house is set in its own wooded grounds on the edge of The Ribble Valley and is within easy reach of the Lake District and the Trough of Bowland.
- Mercure Dunkenhalgh Hotel and and Spa
  Set in 17 acres of glorious parkland, this 4 star, 700 year old main building with 175 bedrooms has restored original features. A little remote and expensive and frustratingly charge £12 per day for Wifi but the hotel has nice rooms and excellent spa facilities."
